queue_position,task_key,title,requirement_file,requirement_line,classification
518,03-core-business.md#T-03.08.01.04,"Staff UI: quantity increase work queue — pending increase requests with contract details, current vs requested quantity, percentage change",kanban/epics/03-core-business.md,520,unrecorded_before_furthest_merged_task
519,03-core-business.md#T-03.08.01.05,Staff API: `POST /staff/electricity/contracts/:id/approve-increase` — approve with optional effective date. Creates amendment document.,kanban/epics/03-core-business.md,521,unrecorded_before_furthest_merged_task
520,03-core-business.md#T-03.08.01.06,Staff API: `POST /staff/electricity/contracts/:id/reject-increase` — with reason.,kanban/epics/03-core-business.md,522,unrecorded_before_furthest_merged_task
521,03-core-business.md#T-03.08.01.07,After approval:,kanban/epics/03-core-business.md,523,unrecorded_before_furthest_merged_task
522,03-core-business.md#T-03.08.01.08,"Record: old/new quantities, percentage, effective period, requester, reviewer, decision, signature, financial adjustment, timestamps. Each step notifies customer.",kanban/epics/03-core-business.md,529,unrecorded_before_furthest_merged_task
523,03-core-business.md#T-03.08.02.01,"`POST /staff/electricity/contracts/:id/adjust-price` — staff sets new price, effective date, reason. Backend:",kanban/epics/03-core-business.md,535,unrecorded_before_furthest_merged_task
524,03-core-business.md#T-03.08.02.02,"Customer acceptance is not required, but contractual basis, reason, calculation, old/new price, and effective date must be visible to customer before the adjustment is finalized.",kanban/epics/03-core-business.md,540,unrecorded_before_furthest_merged_task
525,03-core-business.md#T-03.08.02.03,"Requires explicit permission, step-up authentication, auditing, and mandatory customer notification.",kanban/epics/03-core-business.md,541,unrecorded_before_furthest_merged_task
526,03-core-business.md#T-03.08.02.04,Initially no configurable percentage cap on staff price adjustments. Non-payment follows normal invoice Overdue workflow — does not silently change historical service.,kanban/epics/03-core-business.md,542,unrecorded_before_furthest_merged_task
527,03-core-business.md#T-03.09.01.01,"Create `saving_orders` table: `id` (UUIDv7), `profile_id` (FK), `saving_plan_id` (FK), `hardware_product_id` (FK), `bill_identifier` (VARCHAR), `installation_address_id` (FK — addresses), `agreement_version` (VARCHAR), `agreement_snapshot` (text — snapshot of accepted agreement), `status` (enum — commercial state), `financial_status` (enum), `submitted_at`, `created_at`, `updated_at`",kanban/epics/03-core-business.md,559,unrecorded_before_furthest_merged_task
528,03-core-business.md#T-03.09.01.02,"Create `saving_order_lines` table: `id`, `order_id` (FK), `description` (text), `amount` (bigint — IRR), `type` (enum: `plan_price`, `hardware_price`, `discount`, `vat`)",kanban/epics/03-core-business.md,560,unrecorded_before_furthest_merged_task
529,03-core-business.md#T-03.09.01.03,Create `saving_fulfillment_stages` table for tracking fulfillment progress per order,kanban/epics/03-core-business.md,561,unrecorded_before_furthest_merged_task
530,03-core-business.md#T-03.09.02.01,"Step 1: Saving plan selection — display list of active saving plans with title, price, one-line description. Show inactive plans as unavailable.",kanban/epics/03-core-business.md,567,unrecorded_before_furthest_merged_task
531,03-core-business.md#T-03.09.02.02,"Step 2: Hardware product selection — after plan selected, show assigned hardware products. Customer picks exactly one. Display title, price, full description. Require explicit confirmation checkbox.",kanban/epics/03-core-business.md,568,unrecorded_before_furthest_merged_task
532,03-core-business.md#T-03.09.02.03,Step 3: Electricity bill identifier input — single text field. Local format validation. Optional backend verification when provider configured.,kanban/epics/03-core-business.md,569,unrecorded_before_furthest_merged_task
533,03-core-business.md#T-03.09.02.04,"Bill identifier local validation (format regex). If provider configured, async verification call. Provider failure does not erase draft — retry or submit for manual staff review.",kanban/epics/03-core-business.md,570,unrecorded_before_furthest_merged_task
534,03-core-business.md#T-03.09.02.05,"Duplicate detection: admin can prevent duplicate active saving orders for same bill identifier + plan. If detected, link customer to existing order or support — do not silently allow a second order.",kanban/epics/03-core-business.md,571,unrecorded_before_furthest_merged_task
535,03-core-business.md#T-03.09.02.06,"Create `BillVerificationProvider` abstraction with adapter interface for Iranian bill-data APIs: `verify(billIdentifier) → { verified: boolean, data?: object, error?: string }`. Include timeout, bounded retry with jitter, and circuit breaker.",kanban/epics/03-core-business.md,572,unrecorded_before_furthest_merged_task
536,03-core-business.md#T-03.09.02.07,"Add `verification_result` JSONB column to `saving_orders` table to persist verification attempt metadata: source provider, timestamp, verification status, raw result, error details.",kanban/epics/03-core-business.md,573,unrecorded_before_furthest_merged_task
537,03-core-business.md#T-03.09.02.08,"Bill verification provider failure (timeout, auth error, provider unavailable) must not erase the draft. Customer can retry or submit for manual staff review. Failed verification state is persisted in `verification_result`; explicit ""submit for staff review"" action advances the order.",kanban/epics/03-core-business.md,574,unrecorded_before_furthest_merged_task
538,03-core-business.md#T-03.09.03.01,Step 4: Address selection — choose from profile's existing addresses or add new one inside the flow. Must select installation address.,kanban/epics/03-core-business.md,580,unrecorded_before_furthest_merged_task
539,03-core-business.md#T-03.09.03.02,"Step 5: Agreement — display admin-editable saving plan agreement title and body. Require explicit ""I accept"" action. Record accepted version.",kanban/epics/03-core-business.md,581,unrecorded_before_furthest_merged_task
540,03-core-business.md#T-03.09.03.03,"Step 6: Review & submit — full summary: saving plan, hardware, bill ID, address, individual price lines, subtotal, VAT and amount, gift code discount, total payable, wallet balance. Backend authoritative totals.",kanban/epics/03-core-business.md,582,unrecorded_before_furthest_merged_task
541,03-core-business.md#T-03.09.03.04,"Submission: `POST /saving/orders` — idempotent. Atomic transaction creates: saving order, linked draft contract, linked unpaid invoice. Snapshots: installation address, selected prices, accepted agreement version. Redirects to order detail.",kanban/epics/03-core-business.md,583,unrecorded_before_furthest_merged_task
542,03-core-business.md#T-03.09.03.05,"Idempotency prevents duplicate orders, contracts, or invoices. Use idempotency key on submission.",kanban/epics/03-core-business.md,584,unrecorded_before_furthest_merged_task
543,03-core-business.md#T-03.09.03.06,Backend enforces: active profile must be Individual (residential). Legal Entity profiles are rejected.,kanban/epics/03-core-business.md,585,unrecorded_before_furthest_merged_task
544,03-core-business.md#T-03.09.04.01,"Saving order commercial states: `draft`, `submitted`, `awaiting_staff_review`, `approved`, `in_progress`, `completed`, `cancelled`, `rejected`",kanban/epics/03-core-business.md,591,unrecorded_before_furthest_merged_task
545,03-core-business.md#T-03.09.04.02,"Saving order financial states: `unpaid`, `paid`, `refund_pending`, `refunded` (follows general invoice model)",kanban/epics/03-core-business.md,592,unrecorded_before_furthest_merged_task
546,03-core-business.md#T-03.09.04.03,"Customer order list: all saving orders with status, plan name, hardware, price, date, next action",kanban/epics/03-core-business.md,593,unrecorded_before_furthest_merged_task
547,03-core-business.md#T-03.09.04.04,"Customer order detail: submitted data, invoice status, contract status, payment options, fulfillment progress (5 stages), document upload, comments",kanban/epics/03-core-business.md,594,unrecorded_before_furthest_merged_task
548,03-core-business.md#T-03.09.04.05,Before payment: customer can request hardware/address change — recalculates draft invoice. After payment: only staff can apply changes via audited amendment.,kanban/epics/03-core-business.md,595,unrecorded_before_furthest_merged_task
549,03-core-business.md#T-03.09.05.01,"Customer cannot cancel directly. Button/link to ""Request cancellation"" with reason field.",kanban/epics/03-core-business.md,601,unrecorded_before_furthest_merged_task
550,03-core-business.md#T-03.09.05.02,"Staff cancellation review UI: queue of cancellation requests with order details, customer reason",kanban/epics/03-core-business.md,602,unrecorded_before_furthest_merged_task
551,03-core-business.md#T-03.09.05.03,"Staff API: `POST /staff/saving/orders/:id/approve-cancellation` — sets order, contract, invoice states consistently. Determines refund amount (full/partial) and destination (wallet/external).",kanban/epics/03-core-business.md,603,unrecorded_before_furthest_merged_task
552,03-core-business.md#T-03.09.05.04,Staff API: `POST /staff/saving/orders/:id/reject-cancellation` — with explanation. Contract unchanged.,kanban/epics/03-core-business.md,604,unrecorded_before_furthest_merged_task
553,03-core-business.md#T-03.09.05.05,"All state transitions must be consistent across order, contract, and invoice. Records are never deleted.",kanban/epics/03-core-business.md,605,unrecorded_before_furthest_merged_task
554,03-core-business.md#T-03.10.01.01,Define 5 fulfillment stages:,kanban/epics/03-core-business.md,622,unrecorded_before_furthest_merged_task
555,03-core-business.md#T-03.10.01.02,"Staff UI: order detail with stage advancement controls. Each stage advancement records previous/new state, actor, timestamp, explanation.",kanban/epics/03-core-business.md,628,unrecorded_before_furthest_merged_task
556,03-core-business.md#T-03.10.01.03,"Customer UI: progress bar showing 5 stages, current stage highlighted, completed stages marked.",kanban/epics/03-core-business.md,629,unrecorded_before_furthest_merged_task
557,03-core-business.md#T-03.10.01.04,"Equipment handover (stage 4) is optional by default. If performed, record handed-over item description, staff member, time.",kanban/epics/03-core-business.md,630,unrecorded_before_furthest_merged_task
558,03-core-business.md#T-03.10.01.05,Completed and Cancelled are terminal states. Every customer-visible status change sends notification.,kanban/epics/03-core-business.md,631,unrecorded_before_furthest_merged_task
559,03-core-business.md#T-03.10.02.01,"Customer UI: upload documents (PDF, images, video) to saving order. Multiple files allowed. Replace/delete own files before submission.",kanban/epics/03-core-business.md,637,unrecorded_before_furthest_merged_task
560,03-core-business.md#T-03.10.02.02,"Customer-Staff comment thread per order: chronological, author visible, staff comments trigger notification. No silent overwrites.",kanban/epics/03-core-business.md,638,unrecorded_before_furthest_merged_task
561,03-core-business.md#T-03.10.02.03,"Document upload follows file storage rules: validation, scan, quarantine. Files linked to order are soft-delete only.",kanban/epics/03-core-business.md,639,unrecorded_before_furthest_merged_task
562,03-core-business.md#T-03.10.03.01,"Optional inventory tracking on hardware products: `stock_count`, `reserved_count` columns. Admin-configurable per product.",kanban/epics/03-core-business.md,645,unrecorded_before_furthest_merged_task
563,03-core-business.md#T-03.10.03.02,"When stock tracking is disabled: UI shows ""availability subject to staff confirmation"".",kanban/epics/03-core-business.md,646,unrecorded_before_furthest_merged_task
564,03-core-business.md#T-03.10.03.03,When stock tracking is enabled: submission reserves 1 unit for configurable period. Payment/staff confirmation completes allocation. Timeout/cancellation releases inventory.,kanban/epics/03-core-business.md,647,unrecorded_before_furthest_merged_task
565,03-core-business.md#T-03.11.01.01,"Create `solar_construction_requests` table: `id` (UUIDv7), `profile_id` (FK), `status` (enum — overall state machine), `building_type` (enum: `building_apartment`, `non_household`), `grid_type` (enum: `on_grid`, `off_grid`), `bill_identifier` (VARCHAR nullable — required for on-grid), `property_form` (enum: `apartment`, `villa` — nullable, for building/apartment only), `structural_frame` (enum: `concrete`, `steel`, `other` — nullable), `building_completion_date` (date — nullable), `total_units` (int — nullable, for apartment), `site_category` (enum: `agricultural`, `industrial` — nullable, for non-household), `installation_surface` (enum: `land`, `rooftop`, `both` — nullable), `usable_area_sqm` (decimal — nullable), `site_address_id` (FK — nullable), `site_relationship` (enum: `owner`, `tenant`, `authorized_operator` — nullable), `site_description` (text — nullable), `agreement_accepted` (bool), `agreement_version` (text), `agreement_snapshot` (text), `created_at`, `updated_at`",kanban/epics/03-core-business.md,664,unrecorded_before_furthest_merged_task
566,03-core-business.md#T-03.11.01.02,"Create `solar_construction_documents` table: `id`, `request_id` (FK), `document_id` (FK — documents/storage), `file_name`, `staff_status` (enum: `pending`, `approved`, `rejected`), `staff_reason` (text nullable), `staff_reviewed_by` (FK nullable), `staff_reviewed_at`, `uploaded_by` (FK), `uploaded_at`",kanban/epics/03-core-business.md,665,unrecorded_before_furthest_merged_task
567,03-core-business.md#T-03.11.01.03,"Create `solar_construction_postal` table: `id`, `request_id` (FK), `status` (enum: `waiting_for_shipment`, `shipped`, `received`, `incomplete`, `not_received`), `courier` (text nullable), `tracking_number` (text nullable), `send_date` (timestamptz nullable), `receipt_image_id` (FK nullable), `staff_confirmed_by` (FK nullable), `staff_confirmed_at`, `staff_notes` (text nullable)",kanban/epics/03-core-business.md,666,unrecorded_before_furthest_merged_task
568,03-core-business.md#T-03.11.02.01,"Screen 1: Persian instruction: `نوع نیروگاه خورشیدی مورد نظر خودتان را انتخاب کنید.` — Two option cards: ""Building and apartment"" and ""Non-household""",kanban/epics/03-core-business.md,672,unrecorded_before_furthest_merged_task
569,03-core-business.md#T-03.11.02.02,"Building/Apartment form: property form (Apartment / Villa), structural frame (Concrete / Steel / Other), building completion date (derive age), total unit count (when Apartment selected)",kanban/epics/03-core-business.md,673,unrecorded_before_furthest_merged_task
570,03-core-business.md#T-03.11.02.03,"Non-household form: site category (Agricultural / Industrial), installation surface (Land / Rooftop / Both), approximate usable area (sq m), site address, relationship (Owner / Tenant / Authorized Operator), optional site description",kanban/epics/03-core-business.md,674,unrecorded_before_furthest_merged_task
571,03-core-business.md#T-03.11.02.04,"Grid type selection: ""On-Grid"" (sell to grid) or ""Off-Grid"" (self-consumption)",kanban/epics/03-core-business.md,675,unrecorded_before_furthest_merged_task
572,03-core-business.md#T-03.11.02.05,On-Grid only: electricity bill identifier field (required),kanban/epics/03-core-business.md,676,unrecorded_before_furthest_merged_task
573,03-core-business.md#T-03.11.02.06,Off-Grid disclaimer: generated electricity is used internally. May remain available during grid outages only subject to final technical design and installed storage equipment.,kanban/epics/03-core-business.md,677,unrecorded_before_furthest_merged_task
574,03-core-business.md#T-03.11.03.01,Display 5 contract-preparation stages before submission:,kanban/epics/03-core-business.md,683,unrecorded_before_furthest_merged_task
575,03-core-business.md#T-03.11.03.02,Required checkbox: `شرایط ثبت قرارداد را می‌پذیرم.` with the accepted text version and time retained.,kanban/epics/03-core-business.md,689,unrecorded_before_furthest_merged_task
576,03-core-business.md#T-03.11.03.03,Submission creates only a solar construction request (no contract or invoice). Redirects to request detail page.,kanban/epics/03-core-business.md,690,unrecorded_before_furthest_merged_task
577,03-core-business.md#T-03.11.04.01,Overall state machine:,kanban/epics/03-core-business.md,696,unrecorded_before_furthest_merged_task
578,03-core-business.md#T-03.11.04.02,Document-level decisions do not automatically reject the overall request. Only one file may be rejected while others are approved.,kanban/epics/03-core-business.md,709,unrecorded_before_furthest_merged_task
579,03-core-business.md#T-03.11.04.03,"`Rejected` and `Cancelled` require reason and support path. `Approved` remains open until staff creates/linked contract or explicitly closes as ""No contract required"" with elevated permission and reason.",kanban/epics/03-core-business.md,710,unrecorded_before_furthest_merged_task
580,03-core-business.md#T-03.12.01.01,"Customer UI: upload documents, photos, and videos to construction request. Multiple files allowed. Guidance text is admin-editable. Display-only list of suggested/requested documents (no enforced minimum).",kanban/epics/03-core-business.md,727,unrecorded_before_furthest_merged_task
581,03-core-business.md#T-03.12.01.02,"""I have uploaded all documents"" checkbox — works even when no files uploaded.",kanban/epics/03-core-business.md,728,unrecorded_before_furthest_merged_task
582,03-core-business.md#T-03.12.01.03,Customer can delete or replace files even after submitting the set for review. Replacements must retain a link to the previous file and audit history (never erase).,kanban/epics/03-core-business.md,729,unrecorded_before_furthest_merged_task
583,03-core-business.md#T-03.12.01.04,Admin API: edit customer-facing document guidance text and maintain suggested document list.,kanban/epics/03-core-business.md,730,unrecorded_before_furthest_merged_task
584,03-core-business.md#T-03.12.02.01,"Staff UI: document review queue — each document listed independently per request. Show file preview, uploader, timestamp, status.",kanban/epics/03-core-business.md,736,unrecorded_before_furthest_merged_task
585,03-core-business.md#T-03.12.02.02,Staff API: `POST /staff/solar/requests/:id/documents/:docId/approve` — approve individual file,kanban/epics/03-core-business.md,737,unrecorded_before_furthest_merged_task
586,03-core-business.md#T-03.12.02.03,"Staff API: `POST /staff/solar/requests/:id/documents/:docId/reject` — with reason. Rejects only that file, not the entire submitted set.",kanban/epics/03-core-business.md,738,unrecorded_before_furthest_merged_task
587,03-core-business.md#T-03.12.02.04,Staff API: `POST /staff/solar/requests/:id/documents/request-additional` — request additional/replacement file with description.,kanban/epics/03-core-business.md,739,unrecorded_before_furthest_merged_task
588,03-core-business.md#T-03.12.02.05,When staff considers overall document set sufficient → staff advances request to postal submission stage (transition: `documents_under_review` → `waiting_for_postal_submission`).,kanban/epics/03-core-business.md,740,unrecorded_before_furthest_merged_task
589,03-core-business.md#T-03.12.02.06,Customer notified on each document decision (approve/reject/request).,kanban/epics/03-core-business.md,741,unrecorded_before_furthest_merged_task
590,03-core-business.md#T-03.12.03.01,"Admin-editable postal guidance: destination address, contact details, requested original-document list. Display on postal stage page.",kanban/epics/03-core-business.md,747,unrecorded_before_furthest_merged_task
591,03-core-business.md#T-03.12.03.02,"Customer UI: record courier name, tracking number, send date, optional receipt image upload.",kanban/epics/03-core-business.md,748,unrecorded_before_furthest_merged_task
592,03-core-business.md#T-03.12.03.03,Staff API: `POST /staff/solar/requests/:id/postal/confirm-received` — mark as `received`.,kanban/epics/03-core-business.md,749,unrecorded_before_furthest_merged_task
593,03-core-business.md#T-03.12.03.04,Staff API: `POST /staff/solar/requests/:id/postal/mark-incomplete` — with reason. Returns to `waiting_for_postal_submission` with clear instructions. Does not terminate request.,kanban/epics/03-core-business.md,750,unrecorded_before_furthest_merged_task
594,03-core-business.md#T-03.12.03.05,Staff API: `POST /staff/solar/requests/:id/postal/mark-not-received` — with reason. Returns to waiting.,kanban/epics/03-core-business.md,751,unrecorded_before_furthest_merged_task
595,03-core-business.md#T-03.12.03.06,Postal stage distinguishes: `waiting_for_shipment` (customer hasn't sent yet) vs `shipped` (customer sent) vs `received` (staff confirmed) vs `incomplete`/`not_received` (staff issues).,kanban/epics/03-core-business.md,752,unrecorded_before_furthest_merged_task
596,03-core-business.md#T-03.13.01.01,Staff API: `POST /staff/solar/requests/:id/final-approve` — final approval after postal receipt. No automatic side effects — just state transition to `approved`.,kanban/epics/03-core-business.md,769,unrecorded_before_furthest_merged_task
597,03-core-business.md#T-03.13.01.02,Staff API: `POST /staff/solar/requests/:id/create-contract` — authorized staff manually creates a linked contract:,kanban/epics/03-core-business.md,770,unrecorded_before_furthest_merged_task
598,03-core-business.md#T-03.13.01.03,Staff API: `POST /staff/solar/requests/:id/close-no-contract` — elevated permission. Requires reason. Closes request without contract.,kanban/epics/03-core-business.md,775,unrecorded_before_furthest_merged_task
599,03-core-business.md#T-03.13.01.04,Final approval and contract availability + invoice issuance notify customer. All decisions and transitions auditable.,kanban/epics/03-core-business.md,776,unrecorded_before_furthest_merged_task
600,03-core-business.md#T-03.13.02.01,Solar contracts follow the general contract lifecycle (E-04):,kanban/epics/03-core-business.md,782,unrecorded_before_furthest_merged_task
601,03-core-business.md#T-03.13.02.02,"Customer cancellation follows the general rule: customers submit cancellation request, staff resolves.",kanban/epics/03-core-business.md,784,unrecorded_before_furthest_merged_task
602,03-core-business.md#T-03.13.02.03,Contract activation requires: internal approval + customer acceptance + optionally signature + optionally payment. Unmet activation requirements visible on detail page.,kanban/epics/03-core-business.md,785,unrecorded_before_furthest_merged_task
603,03-core-business.md#T-03.90.01,Configure default contract template for electricity orders in admin settings. The template is used when creating the preliminary contract at order submission.,kanban/epics/03-core-business.md,795,unrecorded_before_furthest_merged_task
604,03-core-business.md#T-03.90.02,"All order review/submission pages must display current wallet balance. Payment is through wallet. If insufficient, show top-up option (online or bank receipt).",kanban/epics/03-core-business.md,801,unrecorded_before_furthest_merged_task
605,03-core-business.md#T-03.90.03,"Audit every: order submission, status change, contract approval/rejection/cancellation, price change, fee setting, gift code redemption, document review decision, postal confirmation. Record: entity, previous/new state, actor, timestamp, reason, correlation ID, metadata.",kanban/epics/03-core-business.md,807,unrecorded_before_furthest_merged_task
606,03-core-business.md#T-03.90.04,Customer-facing history uses understandable labels. Internal notes and customer-visible comments are separate. Staff must choose visibility.,kanban/epics/03-core-business.md,808,unrecorded_before_furthest_merged_task
607,03-core-business.md#T-03.90.05,"Rate limit order/consultation submission: 5 per profile per minute, plus duplicate/idempotency protection.",kanban/epics/03-core-business.md,814,unrecorded_before_furthest_merged_task
608,03-core-business.md#T-03.90.06,Rate limit gift code validation: reasonable limit to prevent brute-force guessing.,kanban/epics/03-core-business.md,815,unrecorded_before_furthest_merged_task
609,03-core-business.md#T-03.90.07,"An electricity product required by an ordering rule cannot be sold if inactive or has no price. Customers see ""ordering temporarily unavailable"" + contact support rather than broken checkout.",kanban/epics/03-core-business.md,821,unrecorded_before_furthest_merged_task
610,03-core-business.md#T-03.90.08,Price/VAT/limit changes are versioned with effective dates. Existing orders keep snapshot from submission time. Admin changes never silently retroactive.,kanban/epics/03-core-business.md,822,unrecorded_before_furthest_merged_task
611,03-core-business.md#T-03.90.09,"Admin dashboard: widget for pending consultation requests count, pending electricity orders count, pending solar construction requests count, pending document reviews.",kanban/epics/03-core-business.md,828,unrecorded_before_furthest_merged_task
612,03-core-business.md#T-03.90.10,"Admin dashboard: refund obligations queue, failed refund obligations alert.",kanban/epics/03-core-business.md,829,unrecorded_before_furthest_merged_task
613,03-core-business.md#T-03.90.11,Unit tests: state machine transitions for all electricity/saving/solar/consultation states,kanban/epics/03-core-business.md,835,unrecorded_before_furthest_merged_task
614,03-core-business.md#T-03.90.12,"Unit tests: Jalali period calculations, green rule composition, price calculation, gift code validation",kanban/epics/03-core-business.md,836,unrecorded_before_furthest_merged_task
615,03-core-business.md#T-03.90.13,"Integration tests: order submission with idempotency, concurrent wallet operations, gift code atomic redemption, automatic refund obligation creation",kanban/epics/03-core-business.md,837,unrecorded_before_furthest_merged_task
616,03-core-business.md#T-03.90.14,E2E tests: simple electricity order → review → payment → contract lifecycle. Saving plan order wizard → fulfillment stages. Solar construction request → document upload → postal.,kanban/epics/03-core-business.md,838,unrecorded_before_furthest_merged_task
617,03-core-business.md#T-03.90.15,"Implement a state machine engine (or use a library) that enforces allowed transitions, guards, side effects, and notification behavior. Used across all core business entities.",kanban/epics/03-core-business.md,844,unrecorded_before_furthest_merged_task
618,03-core-business.md#T-03.90.16,"Create reusable `<WorkflowStatusBanner>` component that renders entity status, what happened, next available action, responsible party (customer/staff), and support contact for any business entity (order, contract, solar request, consultation, etc.).",kanban/epics/03-core-business.md,850,unrecorded_before_furthest_merged_task
619,03-core-business.md#T-03.90.17,"Create `useFormDraft(key, schema)` hook that auto-saves multi-step form progress to backend after each completed step. Supports resume from interruption, error recovery, and validates that prior input is not cleared on error.",kanban/epics/03-core-business.md,851,unrecorded_before_furthest_merged_task
620,03-core-business.md#T-03.90.18,"Add architectural checklist item (or automated test) verifying every customer-facing workflow displays: current state, what happened, next available action, who is responsible, and how to get help.",kanban/epics/03-core-business.md,852,unrecorded_before_furthest_merged_task
621,05-notifications-documents-ai.md#T-05.07.01,SMS.ir config entity,kanban/epics/05-notifications-documents-ai.md,221,unrecorded_before_furthest_merged_task
622,05-notifications-documents-ai.md#T-05.07.02,Template mapping,kanban/epics/05-notifications-documents-ai.md,223,unrecorded_before_furthest_merged_task
623,05-notifications-documents-ai.md#T-05.07.03,SMS.ir adapter,kanban/epics/05-notifications-documents-ai.md,225,unrecorded_before_furthest_merged_task
624,05-notifications-documents-ai.md#T-05.07.04,Credit monitoring,kanban/epics/05-notifications-documents-ai.md,227,unrecorded_before_furthest_merged_task
625,05-notifications-documents-ai.md#T-05.07.05,SMS.ir admin UI,kanban/epics/05-notifications-documents-ai.md,229,unrecorded_before_furthest_merged_task
626,05-notifications-documents-ai.md#T-05.08.01,Error classification utility,kanban/epics/05-notifications-documents-ai.md,250,unrecorded_before_furthest_merged_task
627,05-notifications-documents-ai.md#T-05.08.02,Circuit breaker implementation,kanban/epics/05-notifications-documents-ai.md,252,unrecorded_before_furthest_merged_task
628,05-notifications-documents-ai.md#T-05.08.03,Provider health dashboard,kanban/epics/05-notifications-documents-ai.md,254,unrecorded_before_furthest_merged_task
629,05-notifications-documents-ai.md#T-05.08.04,Provider runbook documentation,kanban/epics/05-notifications-documents-ai.md,256,unrecorded_before_furthest_merged_task
630,05-notifications-documents-ai.md#T-05.08.05,Provider test fakes & contract tests,kanban/epics/05-notifications-documents-ai.md,258,unrecorded_before_furthest_merged_task
631,05-notifications-documents-ai.md#T-05.09.01,File storage abstraction interface,kanban/epics/05-notifications-documents-ai.md,280,unrecorded_before_furthest_merged_task
632,05-notifications-documents-ai.md#T-05.09.02,S3 adapter,kanban/epics/05-notifications-documents-ai.md,282,unrecorded_before_furthest_merged_task
633,05-notifications-documents-ai.md#T-05.09.03,Storage config entity & admin UI,kanban/epics/05-notifications-documents-ai.md,284,unrecorded_before_furthest_merged_task
634,05-notifications-documents-ai.md#T-05.09.04,Preview derivative generation,kanban/epics/05-notifications-documents-ai.md,286,unrecorded_before_furthest_merged_task
635,05-notifications-documents-ai.md#T-05.10.01,Document template entity,kanban/epics/05-notifications-documents-ai.md,308,unrecorded_before_furthest_merged_task
636,05-notifications-documents-ai.md#T-05.10.02,Template file upload & placeholder extraction,kanban/epics/05-notifications-documents-ai.md,310,unrecorded_before_furthest_merged_task
637,05-notifications-documents-ai.md#T-05.10.03,Template admin UI,kanban/epics/05-notifications-documents-ai.md,312,unrecorded_before_furthest_merged_task
638,05-notifications-documents-ai.md#T-05.10.04,Placeholder re-extraction on file changes,kanban/epics/05-notifications-documents-ai.md,314,unrecorded_before_furthest_merged_task
639,05-notifications-documents-ai.md#T-05.10.05,Placeholder conflict detection & validation,kanban/epics/05-notifications-documents-ai.md,316,unrecorded_before_furthest_merged_task
640,05-notifications-documents-ai.md#T-05.11.01,Document state machine,kanban/epics/05-notifications-documents-ai.md,336,unrecorded_before_furthest_merged_task
641,05-notifications-documents-ai.md#T-05.11.02,Upload pipeline,kanban/epics/05-notifications-documents-ai.md,338,unrecorded_before_furthest_merged_task
642,05-notifications-documents-ai.md#T-05.11.03,Document scanning integration,kanban/epics/05-notifications-documents-ai.md,340,unrecorded_before_furthest_merged_task
643,05-notifications-documents-ai.md#T-05.11.04,Document review workflow,kanban/epics/05-notifications-documents-ai.md,342,unrecorded_before_furthest_merged_task
644,05-notifications-documents-ai.md#T-05.11.05,Document supersession & immutability,kanban/epics/05-notifications-documents-ai.md,344,unrecorded_before_furthest_merged_task
645,05-notifications-documents-ai.md#T-05.11.06,Soft delete & hard delete,kanban/epics/05-notifications-documents-ai.md,346,unrecorded_before_furthest_merged_task
646,05-notifications-documents-ai.md#T-05.11.07,Document admin/staff UI,kanban/epics/05-notifications-documents-ai.md,348,unrecorded_before_furthest_merged_task
647,05-notifications-documents-ai.md#T-05.12.01,File validation service,kanban/epics/05-notifications-documents-ai.md,367,unrecorded_before_furthest_merged_task
648,05-notifications-documents-ai.md#T-05.12.02,Category & limit configuration,kanban/epics/05-notifications-documents-ai.md,369,unrecorded_before_furthest_merged_task
649,05-notifications-documents-ai.md#T-05.12.03,Rejection handling,kanban/epics/05-notifications-documents-ai.md,371,unrecorded_before_furthest_merged_task
650,05-notifications-documents-ai.md#T-05.13.01,Signed URL generation API,kanban/epics/05-notifications-documents-ai.md,391,unrecorded_before_furthest_merged_task
651,05-notifications-documents-ai.md#T-05.13.02,Access control middleware,kanban/epics/05-notifications-documents-ai.md,393,unrecorded_before_furthest_merged_task
652,05-notifications-documents-ai.md#T-05.13.03,Download access logging,kanban/epics/05-notifications-documents-ai.md,395,unrecorded_before_furthest_merged_task
653,05-notifications-documents-ai.md#T-05.13.04,Safe preview derivative endpoint,kanban/epics/05-notifications-documents-ai.md,397,unrecorded_before_furthest_merged_task
654,05-notifications-documents-ai.md#T-05.14.01,Retention policy configuration,kanban/epics/05-notifications-documents-ai.md,416,unrecorded_before_furthest_merged_task
655,05-notifications-documents-ai.md#T-05.14.02,Legal hold,kanban/epics/05-notifications-documents-ai.md,418,unrecorded_before_furthest_merged_task
656,05-notifications-documents-ai.md#T-05.14.03,Destruction job,kanban/epics/05-notifications-documents-ai.md,420,unrecorded_before_furthest_merged_task
657,05-notifications-documents-ai.md#T-05.15.01,Multipart upload API,kanban/epics/05-notifications-documents-ai.md,438,unrecorded_before_furthest_merged_task
658,05-notifications-documents-ai.md#T-05.15.02,Orphan detection & cleanup,kanban/epics/05-notifications-documents-ai.md,440,unrecorded_before_furthest_merged_task
659,05-notifications-documents-ai.md#T-05.16.01,AI model entity & CRUD,kanban/epics/05-notifications-documents-ai.md,459,unrecorded_before_furthest_merged_task
660,05-notifications-documents-ai.md#T-05.16.02,AI model test,kanban/epics/05-notifications-documents-ai.md,461,unrecorded_before_furthest_merged_task
